BKNG_ID,HOME_STATE,NATIONALITY,HOME_COUNTRY,AGE,NBR_CRUISES,GROUP_TYPE,BKNG_STATUS,BKNG_OPEN_DATE,BKNG_CANCEL_DATE,CURRENCY_CODE,AIR_FLAG,BKNG_SOURCE,BKNG_TYPE,GENDER,DINING_TIME_CODE,DINING_TIME_CONF_FLAG,INSURANCE_PYMT_DATE,META,NET_TKT_REV,SAIL_DATE
1849,TN,US,US,66,0,,B,11/4/2011,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,D,403.24,7/28/2012
1850,,US,,0,0,,C,9/29/2011,10/4/2011,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,245.66,7/28/2012
1851,IL,US,US,70,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,176.35,7/28/2012
1852,CO,US,US,49,0,,B,5/31/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,315.65,7/28/2012
1853,TAIPEI CITY,TW,TW,15,0,,B,6/19/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,O,204.47,7/28/2012
1854,TX,US,US,48,0,,B,3/20/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,297.11,7/28/2012
1855,KY,US,US,48,0,,B,3/22/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,291.47,7/28/2012
1856,UT,US,US,15,0,,B,7/6/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,165.65,7/28/2012
1857,CA,US,US,32,0,,B,6/25/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,147.11,7/28/2012
1858,CA,US,US,17,0,G,B,12/8/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,230.49,7/28/2012
1859,IA,US,US,68,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,F,166.1,7/28/2012
1860,,US,,0,0,,C,6/28/2012,6/29/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
1861,CA,US,US,30,0,,B,11/30/2011,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,171.71,7/28/2012
1862,CA,US,US,45,1,Q,C,7/22/2011,7/27/2011,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,232.66,7/28/2012
1863,,US,,0,0,,C,10/21/2011,10/26/2011,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,259.33,7/28/2012
1864,IA,US,US,70,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,170.54,7/28/2012
1865,OR,US,US,63,1,,C,7/9/2012,7/10/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,147.11,7/28/2012
1866,,US,,0,0,I,C,1/16/2012,4/11/2012,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,I,121.85,7/28/2012
1867,,US,,81,0,,C,1/24/2012,1/25/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,318.54,7/28/2012
1868,CA,US,US,19,2,G,B,9/19/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,F,165.93,7/28/2012
1869,,US,,0,0,,C,6/19/2012,6/20/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,S,217.83,7/28/2012
1870,TX,US,US,13,0,,B,6/14/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,165.65,7/28/2012
1871,,TW,,0,0,,C,5/17/2012,6/1/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,O,204.47,7/28/2012
1872,LA,US,US,60,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,237.99,7/28/2012
1873,,US,,0,0,,C,4/28/2011,5/3/2011,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,245.66,7/28/2012
1874,IA,US,US,58,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,V,146.83,7/28/2012
1875,IA,US,US,51,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,174.53,7/28/2012
1876,PA,US,US,65,3,,C,6/19/2012,6/20/2012,USD,N,DIRECT,FIT,M,2,Y,12/31/1900,D,432.83,7/28/2012
1877,,US,,48,0,K,C,6/3/2011,9/19/2011,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,I,136.46,7/28/2012
1878,GA,US,US,16,0,,B,7/11/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,136.2,7/28/2012
1879,WA,US,US,66,0,Q,B,11/17/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,234.08,7/28/2012
1880,CA,US,US,53,0,,B,3/7/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,3/9/2012,D,460.87,7/28/2012
1881,NE,US,US,46,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,241.28,7/28/2012
1882,PA,US,US,53,1,,C,5/4/2011,3/13/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,D,391.51,7/28/2012
1883,CT,US,US,65,0,,B,3/15/2011,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,169.11,7/28/2012
1884,IA,US,US,50,0,I,B,9/9/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,I,138.71,7/28/2012
1885,NY,US,US,42,0,,B,6/5/2012,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,6/5/2012,V,105.65,7/28/2012
1886,TX,US,US,60,1,,C,2/5/2012,3/6/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,289.97,7/28/2012
1887,OH,US,US,40,0,G,B,1/12/2012,12/31/1900,USD,N,DIRECT,GROUP,M,P,Y,5/10/2012,D,479.25,7/28/2012
1888,UT,US,US,34,0,,B,6/19/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,131.83,7/28/2012
1889,WA,US,US,60,0,,B,6/27/2012,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,6/28/2012,V,130.74,7/28/2012
1890,UT,US,US,58,0,G,B,1/6/2012,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,236.45,7/28/2012
1891,,US,,0,0,G,C,11/28/2011,12/8/2011,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,226.88,7/28/2012
1892,IA,US,US,55,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,F,158.03,7/28/2012
1893,,US,,0,0,I,C,8/3/2011,4/6/2012,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,224.27,7/28/2012
1894,UT,US,US,0,0,,C,7/10/2012,7/12/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,147.11,7/28/2012
1895,SD,US,US,59,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,I,80.61,7/28/2012
1896,,US,,0,0,,C,12/16/2011,12/21/2011,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,I,159.65,7/28/2012
1897,SH,CN,CN,64,0,,B,6/20/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,I,98.4,7/28/2012
1898,,US,,34,0,,C,1/11/2012,1/16/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,249.65,7/28/2012
1899,,GB,,0,0,,C,1/20/2011,1/20/2011,GBP,N,AGENCY,FIT,F,P,Y,12/31/1900,I,0,7/28/2012
1900,IA,US,US,64,0,I,B,9/9/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,145.61,7/28/2012
1901,WI,US,US,68,1,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,241.28,7/28/2012
1902,TX,US,US,88,0,,B,4/16/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,5/13/2012,D,482.83,7/28/2012
1903,NC,US,US,68,0,,B,1/6/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,249.53,7/28/2012
1904,NV,US,US,69,0,,B,6/21/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,6/21/2012,V,147.11,7/28/2012
1905,WA,US,US,65,1,Q,C,10/31/2011,11/1/2011,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,237.43,7/28/2012
1906,,CA,,0,0,,C,7/14/2012,7/15/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,254.9,7/28/2012
1907,ME,US,US,57,0,,B,6/19/2012,12/31/1900,USD,N,DIRECT,FIT,F,2,Y,12/31/1900,D,204.11,7/28/2012
1908,FL,US,US,19,3,G,B,11/28/2011,12/31/1900,USD,N,AGENCY,GROUP,M,1,Y,12/31/1900,S,285.65,7/28/2012
1909,WA,US,US,45,2,G,B,11/30/2011,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,5/11/2012,I,135.47,7/28/2012
1910,MO,US,US,19,0,,B,6/27/2012,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,V,173.25,7/28/2012
1911,OR,US,US,33,0,,B,1/12/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,151.13,7/28/2012
1912,OH,US,US,60,1,G,C,1/17/2012,3/28/2012,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,O,212.17,7/28/2012
1913,,US,,0,0,,C,2/15/2012,2/20/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,252.17,7/28/2012
1914,FL,US,US,22,0,,B,7/13/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1915,IA,US,US,55,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,I,128.33,7/28/2012
1916,SC,US,US,56,0,,B,7/13/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,147.11,7/28/2012
1917,SC,US,US,18,0,,B,6/29/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1918,FL,US,US,58,4,,B,6/21/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,134.01,7/28/2012
1919,UT,US,US,0,0,,C,7/10/2012,7/12/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,147.11,7/28/2012
1920,,US,,0,0,I,C,2/9/2012,4/3/2012,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,123.94,7/28/2012
1921,GA,US,US,66,0,,C,12/8/2011,7/24/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,275.68,7/28/2012
1922,MN,US,US,51,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,I,150.82,7/28/2012
1923,,US,,75,0,Q,C,9/16/2011,4/27/2012,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,D,409.11,7/28/2012
1924,OR,US,US,29,0,,B,6/21/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,147.11,7/28/2012
1925,,US,,,0,I,B,8/3/2011,12/31/1900,USD,,AGENCY,GROUP,,2,Y,12/31/1900,V,225.77,7/28/2012
1926,WI,US,US,56,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,241.28,7/28/2012
1927,FL,US,US,75,1,G,B,3/16/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,S,279.93,7/28/2012
1928,MN,US,US,29,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,152,7/28/2012
1929,MN,US,US,53,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,183,7/28/2012
1930,,US,,0,0,,B,1/21/2011,12/31/1900,USD,L,AGENCY,FIT,M,P,Y,12/31/1900,I,0,7/28/2012
1931,FL,US,US,66,13,,B,3/14/2012,12/31/1900,USD,N,DIRECT,FIT,F,2,Y,12/31/1900,D,482.83,7/28/2012
1932,MN,US,US,42,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,V,235.85,7/28/2012
1933,NSW,AU,AU,63,1,G,B,9/27/2011,12/31/1900,AUD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,302.89,7/28/2012
1934,WA,US,US,68,5,G,B,11/3/2011,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,D,404.12,7/28/2012
1935,OR,US,US,55,0,G,B,12/1/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,5/1/2012,V,229.31,7/28/2012
1936,TX,US,US,83,56,,B,6/15/2012,12/31/1900,USD,Y,AGENCY,FIT,F,P,Y,6/16/2012,S,198.92,7/28/2012
1937,IL,US,US,45,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,V,143.23,7/28/2012
1938,AZ,US,US,79,0,G,B,4/4/2012,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,S,266.51,7/28/2012
1939,SA,AU,AU,69,0,G,B,12/15/2011,12/31/1900,AUD,N,AGENCY,GROUP,F,P,Y,12/31/1900,O,252.26,7/28/2012
1940,,US,,53,0,,C,5/2/2012,5/7/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,240.98,7/28/2012
1941,OR,US,US,49,0,,B,6/16/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,6/16/2012,V,147.11,7/28/2012
1942,,US,,51,0,,C,6/8/2012,6/9/2012,USD,N,DIRECT,FIT,M,2,Y,12/31/1900,V,154.25,7/28/2012
1943,TX,US,US,47,1,G,B,12/21/2011,12/31/1900,USD,N,AGENCY,GROUP,M,1,Y,12/31/1900,V,234.36,7/28/2012
1944,,US,,54,0,G,C,9/29/2011,11/8/2011,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,244.66,7/28/2012
1945,,US,,0,0,,C,1/4/2012,1/11/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,240.98,7/28/2012
1946,WA,US,US,41,0,,B,7/16/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,O,61.4,7/28/2012
1947,IL,US,US,69,0,,B,4/30/2012,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,I,173.24,7/28/2012
1948,CA,US,US,63,0,,B,7/20/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
1949,,US,,52,0,,C,1/25/2012,1/30/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,267.65,7/28/2012
1950,,US,,0,0,K,C,6/2/2011,9/19/2011,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,I,129.46,7/28/2012
1951,MD,US,US,36,0,G,B,11/28/2011,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,D,411.65,7/28/2012
1952,CA,US,US,56,0,,B,6/21/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,6/21/2012,V,147.11,7/28/2012
1953,IA,US,US,54,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,F,145.9,7/28/2012
1954,NE,US,US,73,0,I,B,1/16/2012,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,I,140.61,7/28/2012
1955,IL,US,US,59,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,F,122.58,7/28/2012
1956,VA,US,US,36,0,,B,6/20/2012,12/31/1900,USD,N,DIRECT,FIT,F,2,Y,6/20/2012,V,147.11,7/28/2012
1957,,AR,,0,0,,C,4/9/2012,4/17/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,S,285.9,7/28/2012
1958,,US,,0,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,241.28,7/28/2012
1959,,US,,0,0,,C,6/5/2012,6/11/2012,USD,N,AGENCY,FIT,F,1,Y,12/31/1900,D,424.99,7/28/2012
1960,OK,US,US,50,2,,B,4/19/2011,12/31/1900,USD,N,DIRECT,FIT,M,2,Y,12/31/1900,V,268.54,7/28/2012
1961,CA,US,US,49,0,,C,6/9/2012,6/10/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,0,7/28/2012
1962,,US,,79,0,,C,7/23/2012,7/24/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
1963,IL,US,US,52,0,I,B,1/3/2012,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,I,114.55,7/28/2012
1964,,US,,75,0,,C,6/20/2012,6/21/2012,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,V,173.25,7/28/2012
1965,CA,US,US,69,2,Q,B,7/18/2011,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,D,430.03,7/28/2012
1966,SD,US,US,22,0,I,B,3/8/2011,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,O,162.7,7/28/2012
1967,,US,,0,0,G,C,12/2/2011,12/7/2011,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,I,127.39,7/28/2012
1968,MN,US,US,58,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,181.64,7/28/2012
1969,OR,US,US,52,0,G,B,12/1/2011,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,5/1/2012,I,139.38,7/28/2012
1970,CA,TW,US,88,0,G,B,1/11/2012,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,234.08,7/28/2012
1971,IL,US,US,77,0,G,B,1/25/2012,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,O,186.08,7/28/2012
1972,TX,US,US,67,1,,C,5/27/2012,5/30/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,D,518.54,7/28/2012
1973,OR,US,US,61,1,,B,7/9/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
1974,,US,,0,0,,C,6/18/2012,6/20/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1975,OK,US,US,27,0,F,B,1/10/2012,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,F,184.91,7/28/2012
1976,IA,US,US,54,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,33.8,7/28/2012
1977,,US,,0,0,K,C,6/17/2011,9/19/2011,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,223.18,7/28/2012
1978,KOREA(SOUTH),KR,KR,59,0,,B,7/7/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,117.65,7/28/2012
1979,CA,US,US,49,0,,C,6/7/2012,6/8/2012,USD,Y,DIRECT,FIT,F,P,Y,12/31/1900,V,0,7/28/2012
1980,WI,US,US,53,0,G,C,9/29/2011,11/8/2011,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,244.66,7/28/2012
1981,CA,US,US,39,0,,C,11/28/2011,11/30/2011,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,230.51,7/28/2012
1982,GA,US,US,0,0,G,C,1/23/2012,1/23/2012,USD,N,DIRECT,GROUP,M,P,Y,12/31/1900,V,0,7/28/2012
1983,AL,US,US,55,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,241.28,7/28/2012
1984,WA,US,US,58,4,,B,7/3/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,147.11,7/28/2012
1985,TX,US,US,54,0,G,B,11/3/2011,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,S,254.08,7/28/2012
1986,IL,US,US,69,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,-23.95,7/28/2012
1987,NSW,AU,AU,58,0,G,C,8/12/2011,7/9/2012,AUD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,295.77,7/28/2012
1988,FL,US,US,49,0,,B,7/1/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,7/1/2012,V,147.11,7/28/2012
1989,IA,US,US,41,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,105.33,7/28/2012
1990,ID,US,US,52,0,,B,7/15/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1991,IA,US,US,48,0,,B,6/26/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,135.11,7/28/2012
1992,TX,US,US,79,0,G,C,4/16/2012,4/26/2012,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,235.39,7/28/2012
1993,NJ,US,US,50,1,G,B,3/12/2012,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,F,154.23,7/28/2012
1994,IN,US,US,60,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,241.28,7/28/2012
1995,IA,US,US,55,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,F,127.64,7/28/2012
1996,MO,US,US,92,5,,B,7/10/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,7/11/2012,S,195.07,7/28/2012
1997,KS,US,US,19,0,,B,7/1/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,147.11,7/28/2012
1998,WA,US,US,46,0,,C,7/21/2012,7/22/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,I,105.65,7/28/2012
1999,TX,US,US,92,4,,C,6/25/2012,6/26/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,S,218.54,7/28/2012
2000,MO,US,US,64,7,,B,5/4/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,275.68,7/28/2012
2001,IA,US,US,58,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,14.05,7/28/2012
2002,NE,US,US,29,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,V,188.11,7/28/2012
2003,PA,US,US,64,0,,B,5/22/2012,12/31/1900,USD,Y,AGENCY,FIT,F,P,Y,12/31/1900,D,375.85,7/28/2012
2004,NV,US,US,56,0,,B,2/25/2011,12/31/1900,USD,N,AGENCY,FIT,M,1,Y,12/31/1900,V,241.51,7/28/2012
2005,ND,US,US,64,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,173.29,7/28/2012
2006,MI,US,US,30,0,Q,B,11/8/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,236.51,7/28/2012
2007,AZ,US,US,71,0,,B,7/2/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,213.65,7/28/2012
2008,NV,US,US,57,0,,B,12/15/2011,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,141.68,7/28/2012
2009,,US,,58,0,Q,C,11/2/2011,11/3/2011,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,O,186.1,7/28/2012
2010,OK,US,US,56,0,F,B,1/10/2012,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,F,184.91,7/28/2012
2011,WA,US,US,70,2,G,B,11/30/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,5/11/2012,I,136.83,7/28/2012
2012,NY,US,US,74,0,,B,3/5/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,3/6/2012,V,282.83,7/28/2012
2013,CA,US,US,69,3,Q,C,7/22/2011,7/27/2011,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,232.66,7/28/2012
2014,WI,US,US,49,0,G,C,9/29/2011,11/8/2011,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,244.66,7/28/2012
2015,IL,US,US,47,0,,B,11/2/2011,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,11/4/2011,V,146.91,7/28/2012
2016,WA,US,US,69,2,G,C,10/10/2011,2/2/2012,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,F,169.67,7/28/2012
2017,,US,,39,0,,B,1/12/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,243.56,7/28/2012
2018,WA,US,US,51,1,,B,6/28/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,I,118.54,7/28/2012
2019,,US,,0,0,,C,5/22/2012,5/27/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,F,394.6,7/28/2012
2020,,US,,16,0,,C,6/29/2012,7/2/2012,USD,Y,AGENCY,FIT,F,P,Y,12/31/1900,I,181.31,7/28/2012
2021,,US,,0,0,,C,12/16/2011,12/21/2011,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,I,159.65,7/28/2012
2022,CA,US,US,85,6,,C,6/15/2012,6/16/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,168.69,7/28/2012
2023,ND,US,US,43,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,33.54,7/28/2012
2024,UT,US,US,60,0,,B,6/19/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,131.83,7/28/2012
2025,WA,US,US,72,1,,B,7/16/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,104.25,7/28/2012
2026,VIC,AU,AU,55,0,G,B,3/21/2012,12/31/1900,AUD,N,AGENCY,GROUP,F,P,Y,12/31/1900,O,241.29,7/28/2012
2027,TX,US,US,23,1,,B,7/7/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
2028,,US,,0,0,,C,2/5/2012,2/13/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,I,189.97,7/28/2012
2029,CA,US,US,66,0,,C,1/20/2012,1/25/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,272.88,7/28/2012
2030,OR,US,US,65,0,,B,6/20/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,S,224.11,7/28/2012
2031,,CA,,,0,,C,6/14/2011,6/19/2011,CAD,,AGENCY,FIT,,P,Y,12/31/1900,V,0,7/28/2012
2032,NC,US,US,58,0,G,B,12/20/2011,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,V,214.23,7/28/2012
2033,GWYNEDD,GB,GB,29,0,,B,8/30/2011,12/31/1900,GBP,N,AGENCY,FIT,M,P,Y,12/31/1900,V,238.24,7/28/2012
2034,,AU,,61,0,,C,6/23/2011,7/6/2011,AUD,N,AGENCY,FIT,F,P,Y,12/31/1900,S,379.69,7/28/2012
2035,,US,,73,0,,C,7/24/2012,7/25/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
